ಪೆಸರೆತ್ತು,3,ಹೆಸರೆತ್ತು,12,-0.6
ಪೆಪ್ಪಳಿಸು,3,ಹೆಪ್ಪಳಿಸು,3,0.0
ಪೆಬ್ಬಾವು,3,ಹೆಬ್ಬಾವು,756,-0.99209
ಪೆರ್ಮಗ,3,ಹೆರ್ಮಗ,3,0.0
ಪೆದ್ದೊರೆ,3,ಹೆದ್ದೊರೆ,8,-0.45455
ಪೇರಾನೆ,4,ಹೇರಾನೆ,4,0.0
ಪೇರಾಲ,4,ಹೇರಾಲ,4,0.0
ಪೇರಾಸೆ,4,ಹೇರಾಸೆ,4,0.0
ಪೇರಿಟ್ಟಿ,3,ಹೇರಿಟ್ಟಿ,4,-0.14286
ಪೇರೀಳೆ,3,ಹೇರೀಳೆ,9,-0.5
ಪೇರೂರ್,5,ಹೇರೂರ್,13,-0.44444
ಪೇರೊಡಲ್,4,ಹೇರೊಡಲ್,4,0.0
ಪೇರೊಡಲು,4,ಹೇರೊಡಲು,4,0.0
ಪಳಿದೆ,5,ಹಳಿದೆ,1,0.66667
ಪೊಂಗೊಡೆ,4,ಹೊಂಗೊಡೆ,5,-0.11111
ಪೊಂಗೊಡ,5,ಹೊಂಗೊಡ,6,-0.09091
ಪೊಂಗೆಜ್ಜೆ,5,ಹೊಂಗೆಜ್ಜೆ,6,-0.09091
ಪೊಂದಟ್ಟೆ,5,ಹೊಂದಟ್ಟೆ,5,0.0
ಪೊಂದೇರ್,5,ಹೊಂದೇರ್,5,0.0
ಪೊಂಬರಹ,5,ಹೊಂಬರಹ,5,0.0
ಪೊಂಬಿಸಿಲು,4,ಹೊಂಬಿಸಿಲು,19,-0.65217
ಪರಗಣ,130,ಹರಗಣ,1,0.98473
ಪೋಟಗಿ,11,ಹೋಟಗಿ,5,0.375
ಪೊಗರೊಗು,3,ಹೊಗರೊಗು,3,0.0
ಪಾಟ್ಲಿ,7,ಹಾಟ್ಲಿ,1,0.75
ಪರಿವರ್ಧಿನಿ,3,ಹರಿವರ್ಧಿನಿ,2,0.2
ಪೇಣ,4,ಹೇಣ,1,0.6
ಪಂಚರು,41,ಹಂಚರು,1,0.95238
ಪುಲ್ಲಿಗೆ,9,ಹುಲ್ಲಿಗೆ,148,-0.88535
ಪೂಸರ,5,ಹೂಸರ,6,-0.09091
ಪೂವರ್ಷ,15,ಹೂವರ್ಷ,16,-0.03226
ಪೂವಳೆ,19,ಹೂವಳೆ,16,0.08571
ಪೂವಿನಮಳೆ,15,ಹೂವಿನಮಳೆ,16,-0.03226
ಪೂವೃಷ್ಟಿ,15,ಹೂವೃಷ್ಟಿ,16,-0.03226
ಪೂವಿಲ್ಲ,2,ಹೂವಿಲ್ಲ,4,-0.33333
ಪೊನ್ನವಸ್ತ್ರ,3,ಹೊನ್ನವಸ್ತ್ರ,4,-0.14286
ಪ್ಯಾಟಿ,257,ಹ್ಯಾಟಿ,61,0.61635
ಪೊಸಕನ್ನಡ,3,ಹೊಸಕನ್ನಡ,6,-0.33333
ಪೊಸಗನ್ನಡ,3,ಹೊಸಗನ್ನಡ,72,-0.92
ಪೊಸಕೆರೆ,4,ಹೊಸಕೆರೆ,292,-0.97297
ಪೊಸಗೆರೆ,4,ಹೊಸಗೆರೆ,4,0.0
ಪೊಸತುಪ್ಪ,3,ಹೊಸತುಪ್ಪ,4,-0.14286
ಪೊಸನೋಟ,4,ಹೊಸನೋಟ,5,-0.11111
ಪೊಸಬೆಣ್ಣೆ,3,ಹೊಸಬೆಣ್ಣೆ,5,-0.25
ಪೊಸಮುತ್ತು,4,ಹೊಸಮುತ್ತು,4,0.0
ಪೊಸಬಗೆ,3,ಹೊಸಬಗೆ,20,-0.73913
ಪೊಸಮನೆ,4,ಹೊಸಮನೆ,248,-0.96825
ಪೊರನೋಟ,6,ಹೊರನೋಟ,67,-0.83562
ಪಿಂಗಾಣಿ,218,ಹಿಂಗಾಣಿ,3,0.97285
ಪಾರಾದ,346,ಹಾರಾದ,1,0.99424
ಪೋಪ್,500,ಹೋಪ್,891,-0.28109
ಪಡೆಯಬಹುದು,12328,ಹಡೆಯಬಹುದು,1,0.99984
ಪ್ಯಾರ್ಲೆ,1,ಹ್ಯಾರ್ಲೆ,8,-0.77778
ಪೈಟು,3,ಹೈಟು,46,-0.87755
ಪಾಲ್ಕೆರೆ,3,ಹಾಲ್ಕೆರೆ,2,0.2
ಪಡೆದಿದ್ದಾರೆ,17219,ಹಡೆದಿದ್ದಾರೆ,3,0.99965
ಪೊಳ್ಳುಗಳೆ,3,ಹೊಳ್ಳುಗಳೆ,3,0.0
ಪಾಲನ,43,ಹಾಲನ,1,0.95455
ಪಾಲಸಾಗರ,3,ಹಾಲಸಾಗರ,4,-0.14286
ಪಚ್ಚ,42,ಹಚ್ಚ,654,-0.87931
ಪಜ್ಜ,3,ಹಜ್ಜ,11,-0.57143
ಪಸುರೆಲೆ,2,ಹಸುರೆಲೆ,6,-0.5
ಪ್ರದ,96,ಹ್ರದ,5,0.90099
ಪರಿಯಾಣ,3,ಹರಿಯಾಣ,2667,-0.99775
ಪುತ್ತರಿ,48,ಹುತ್ತರಿ,148,-0.5102
ಪಿಳ್ಗು,4,ಹಿಳ್ಗು,5,-0.11111
ಪುತ್ತಿಗೆ,552,ಹುತ್ತಿಗೆ,10,0.96441
ಪುಣಿ,9,ಹುಣಿ,3,0.5
ಪಂಟೆ,6,ಹಂಟೆ,1,0.71429
ಪಂದು,10,ಹಂದು,19,-0.31034
ಪಣ್ಣೆ,4,ಹಣ್ಣೆ,10,-0.42857
ಪಣವ,5,ಹಣವ,6,-0.09091
ಪರುಷ,30,ಹರುಷ,126,-0.61538
ಪೋತ್ರಿ,3,ಹೋತ್ರಿ,12,-0.6
ಪೊಲ್ಲನುಡಿ,3,ಹೊಲ್ಲನುಡಿ,4,-0.14286
ಪಡೆಯುವವಳು,4,ಹಡೆಯುವವಳು,1,0.6
ಪಾಲಿಗೆ,10265,ಹಾಲಿಗೆ,1110,0.80484
ಪನ್ನೊಂದು,4,ಹನ್ನೊಂದು,1480,-0.99461
ಪನ್ನೆರಡು,3,ಹನ್ನೆರಡು,1869,-0.99679
ಪದಿಮೂರ್,3,ಹದಿಮೂರ್,5,-0.25
ಪದಿನಾಕು,3,ಹದಿನಾಕು,1,0.5
ಪದಿನಾಲ್ಕು,3,ಹದಿನಾಲ್ಕು,795,-0.99248
ಪದಿನಯ್ದು,3,ಹದಿನಯ್ದು,10,-0.53846
ಪದಿನಾರು,7,ಹದಿನಾರು,754,-0.9816
ಪದಿನೇಳ್,3,ಹದಿನೇಳ್,4,-0.14286
ಪದಿನೆಂಟು,4,ಹದಿನೆಂಟು,937,-0.9915
ಪಟ್ಟಿಗೂ,59,ಹಟ್ಟಿಗೂ,1,0.96667
ಪಾಳಿಗಳು,2,ಹಾಳಿಗಳು,2,0.0
ಪೇಟೆಗಳು,70,ಹೇಟೆಗಳು,3,0.91781
ಪೂಜೆಗಳು,511,ಹೂಜೆಗಳು,2,0.9922
ಪರಿಗಳು,5,ಹರಿಗಳು,3,0.25
ಪಾಡಿರಿ,2,ಹಾಡಿರಿ,4,-0.33333
ಪಾಡುಗಬ್ಬ,2,ಹಾಡುಗಬ್ಬ,7,-0.55556
ಪಾಕು,13,ಹಾಕು,1484,-0.98263
ಪಾಯಕು,3,ಹಾಯಕು,2,0.2
ಪಾಯಿಕು,3,ಹಾಯಿಕು,6,-0.33333
ಪಾಲಿವಾಣ,7,ಹಾಲಿವಾಣ,17,-0.41667
ಪಾರೆಗಳು,2,ಹಾರೆಗಳು,8,-0.6
ಪಾರುವ,2,ಹಾರುವ,1006,-0.99603
ಪಕ್ಕೆಗಳು,4,ಹಕ್ಕೆಗಳು,3,0.14286
ಪಚ್ಚುಗೆಗಳು,2,ಹಚ್ಚುಗೆಗಳು,2,0.0
ಪಿರಿಯೀಚಲ್,2,ಹಿರಿಯೀಚಲ್,3,-0.2
ಪಿರಿಯರ,2,ಹಿರಿಯರ,25096,-0.99984
ಪತ್ತುಗೆಗಳು,8,ಹತ್ತುಗೆಗಳು,2,0.6
ಪುಬ್ಬಾ,12,ಹುಬ್ಬಾ,12,0.0
ಪುಂಡೆ,17,ಹುಂಡೆ,2,0.78947
ಪುಟ್ಟರಿವು,2,ಹುಟ್ಟರಿವು,6,-0.5
ಪುಟ್ಟಗೆ,3,ಹುಟ್ಟಗೆ,4,-0.14286
ಪಂದಿಮೀನು,4,ಹಂದಿಮೀನು,5,-0.11111
ಪರಳಿಗ,4,ಹರಳಿಗ,5,-0.11111
ಪೋಲೆಂಡ್,325,ಹೋಲೆಂಡ್,2,0.98777
ಪೆರೆನೊಸಲು,2,ಹೆರೆನೊಸಲು,3,-0.2
ಪೇಳಿಸು,3,ಹೇಳಿಸು,4,-0.14286
ಪೊಂಬೊಗರಿ,4,ಹೊಂಬೊಗರಿ,5,-0.11111
ಪೊಂಬುಗುರಿ,5,ಹೊಂಬುಗುರಿ,5,0.0
ಪೊಂಗೆಲಸ,5,ಹೊಂಗೆಲಸ,5,0.0
ಪೊಗಡೆ,3,ಹೊಗಡೆ,1,0.5
ಪೂಗಲ್ಲು,2,ಹೂಗಲ್ಲು,3,-0.2
ಪೂದೇರ್,3,ಹೂದೇರ್,4,-0.14286
ಪೂದೋಂಟ,4,ಹೂದೋಂಟ,5,-0.11111
ಪೊಂಗೋಂಟೆ,4,ಹೊಂಗೋಂಟೆ,5,-0.11111
ಪಿಂಗ,5,ಹಿಂಗ,130,-0.92593
ಪೇಸಿಕೆ,3,ಹೇಸಿಕೆ,47,-0.88
ಪೋಳಿಗೆ,2,ಹೋಳಿಗೆ,1030,-0.99612
ಪೋಗೊಳಿಸು,2,ಹೋಗೊಳಿಸು,2,0.0
ಪೋಬಳಿ,4,ಹೋಬಳಿ,4755,-0.99832
ಪೊರಸು,3,ಹೊರಸು,16,-0.68421
ಪೊರವೀಡು,3,ಹೊರವೀಡು,4,-0.14286
ಪೊರಮಿಂಚು,3,ಹೊರಮಿಂಚು,8,-0.45455
ಪೊರಯಿಂಕೆ,8,ಹೊರಯಿಂಕೆ,8,0.0
ಪೊರಪಚ್ಚ,8,ಹೊರಪಚ್ಚ,4,0.33333
ಪೊರಗೋಟೆ,9,ಹೊರಗೋಟೆ,6,0.2
ಪೊರಡ,3,ಹೊರಡ,4,-0.14286
ಪೊರಕಾಲ್,3,ಹೊರಕಾಲ್,4,-0.14286
ಪೊಱಕಾಲ್,6,ಹೊಱಕಾಲ್,6,0.0
ಪೊರಕೆಯ್,3,ಹೊರಕೆಯ್,4,-0.14286
ಪೊರಕಯ್,3,ಹೊರಕಯ್,4,-0.14286
ಪೊತ್ತುಗಳೆ,3,ಹೊತ್ತುಗಳೆ,5,-0.25
ಪೊಳೆಯಿಸು,2,ಹೊಳೆಯಿಸು,2,0.0
ಪೊಸಸುಣ್ಣ,3,ಹೊಸಸುಣ್ಣ,4,-0.14286
ಪೊಸಸಕ್ಕರೆ,4,ಹೊಸಸಕ್ಕರೆ,4,0.0
ಪೊಸಬೇಟ,4,ಹೊಸಬೇಟ,4,0.0
ಪೊಸವೂ,3,ಹೊಸವೂ,1,0.5
ಪೊಸಮಂಜು,4,ಹೊಸಮಂಜು,1,0.6
ಪೊಸಪೊಡೆ,2,ಹೊಸಪೊಡೆ,3,-0.2
ಪೊಲಬುಗೆಡು,3,ಹೊಲಬುಗೆಡು,6,-0.33333
ಪೊಲಗೆಡು,3,ಹೊಲಗೆಡು,3,0.0
ಪೊಲೆವೆಣ್,4,ಹೊಲೆವೆಣ್,4,0.0
ಪೊಲಸುನಾರು,2,ಹೊಲಸುನಾರು,3,-0.2
ಪೊಲಸೇಳು,2,ಹೊಲಸೇಳು,2,0.0
ಪೊಲಗೆಡಿಸು,3,ಹೊಲಗೆಡಿಸು,6,-0.33333
ಪೊರೆದೋರು,2,ಹೊರೆದೋರು,2,0.0
ಪೊರೆಯೇರು,3,ಹೊರೆಯೇರು,11,-0.57143
ಪೊಯ್ಚೆಂಡು,3,ಹೊಯ್ಚೆಂಡು,4,-0.14286
ಪೊಯ್ವಡೆ,3,ಹೊಯ್ವಡೆ,3,0.0
ಪೊಮ್ಮಳೆ,3,ಹೊಮ್ಮಳೆ,4,-0.14286
ಪೊನ್ನೋಲೆ,3,ಹೊನ್ನೋಲೆ,4,-0.14286
ಪೊನ್ನುಯ್ಯಲ್,3,ಹೊನ್ನುಯ್ಯಲ್,4,-0.14286
ಪೊನ್ನೆ,7,ಹೊನ್ನೆ,152,-0.91195
ಪೊನ್ನಂಬು,4,ಹೊನ್ನಂಬು,5,-0.11111
ಪೊದೆಗೆದರು,2,ಹೊದೆಗೆದರು,2,0.0
ಪೊದರುಗೊಳ್,3,ಹೊದರುಗೊಳ್,3,0.0
ಪೊದರುವೆಳಗು,2,ಹೊದರುವೆಳಗು,3,-0.2
ಪೊದಪು,4,ಹೊದಪು,4,0.0
ಪೊಡೆಸೆಂಡು,4,ಹೊಡೆಸೆಂಡು,5,-0.11111
ಪೊಡಸೆಂಡು,4,ಹೊಡಸೆಂಡು,5,-0.11111
ಪೊಡೆಚೆಂಡು,4,ಹೊಡೆಚೆಂಡು,5,-0.11111
ಪೊಡೆಚಂಡು,4,ಹೊಡೆಚಂಡು,5,-0.11111
ಪೊಡೆಸೆಂಡಾಡು,3,ಹೊಡೆಸೆಂಡಾಡು,3,0.0
ಪೊಡೆಮರಳ್,3,ಹೊಡೆಮರಳ್,3,0.0
ಪೊಡೆಗೆಡೆ,3,ಹೊಡೆಗೆಡೆ,3,0.0
ಪೊಡೆಗೊಳ್,2,ಹೊಡೆಗೊಳ್,2,0.0
ಪೊಡೆಮಗುಚು,2,ಹೊಡೆಮಗುಚು,3,-0.2
ಪೊಡೆಗಲ್ಲು,2,ಹೊಡೆಗಲ್ಲು,3,-0.2
ಪೊಟ್ಟೆಬೇನೆ,3,ಹೊಟ್ಟೆಬೇನೆ,6,-0.33333
ಪೊಗರೇರ್,3,ಹೊಗರೇರ್,5,-0.25
ಪೊಗರುಗು,3,ಹೊಗರುಗು,3,0.0
ಪೋಟಿಗಳು,2,ಹೋಟಿಗಳು,2,0.0
ಪೊಗೆಗೊಳಿಸು,2,ಹೊಗೆಗೊಳಿಸು,2,0.0
ಪೊಗೆಗುಡಿ,2,ಹೊಗೆಗುಡಿ,3,-0.2
ಪೊಗರಾನ್,3,ಹೊಗರಾನ್,3,0.0
ಪೊಂಬಸಿರು,4,ಹೊಂಬಸಿರು,4,0.0
ಪೇಸೇಳ್,3,ಹೇಸೇಳ್,3,0.0
ಪೇರುರ,4,ಹೇರುರ,4,0.0
ಪೇರುಡು,3,ಹೇರುಡು,4,-0.14286
ಪೇರಣಿಲ್,3,ಹೇರಣಿಲ್,4,-0.14286
ಪುಂಗಿ,73,ಹುಂಗಿ,1,0.97297
ಪೆಗಲೇರು,3,ಹೆಗಲೇರು,3,0.0
ಪೂಮಳೆ,6,ಹೂಮಳೆ,70,-0.84211
ಪೂವಲಿ,3,ಹೂವಲಿ,5,-0.25
ಪೂಲಿ,3,ಹೂಲಿ,286,-0.97924
ಪೂಚೆಂಡು,4,ಹೂಚೆಂಡು,4,0.0
ಪುಳಿಯನ್ನ,2,ಹುಳಿಯನ್ನ,8,-0.6
ಪುಳಿದೇಗು,2,ಹುಳಿದೇಗು,4,-0.33333
ಪುಲಿಗಿಲ್,2,ಹುಲಿಗಿಲ್,3,-0.2
ಪುಲಿಗಿಲು,2,ಹುಲಿಗಿಲು,10,-0.66667
ಪೋಲುವೆ,2,ಹೋಲುವೆ,7,-0.55556
ಪಟ್ಟಿಗಳನ್ನು,245,ಹಟ್ಟಿಗಳನ್ನು,12,0.90661
ಪೋಲಿಸ,439,ಹೋಲಿಸ,3,0.98643
ಪಳಕುಗಳು,5,ಹಳಕುಗಳು,3,0.25
ಪೆಳವ,3,ಹೆಳವ,54,-0.89474
ಪೆಲ್ಲೆ,6,ಹೆಲ್ಲೆ,3,0.33333
ಪಲವಾಗಿ,20,ಹಲವಾಗಿ,6,0.53846
ಪದದಲ್ಲಿ,86,ಹದದಲ್ಲಿ,50,0.26471
ಪಲಗಳು,14,ಹಲಗಳು,2,0.75
ಪಲವನ್ನು,8,ಹಲವನ್ನು,40,-0.66667
ಪರಡಿ,25,ಹರಡಿ,1283,-0.96177
ಪಾಹಿ,26,ಹಾಹಿ,1,0.92593
ಪಿಂಗಟ,12,ಹಿಂಗಟ,1,0.84615
ಪಸಲು,37,ಹಸಲು,3,0.85
ಪಾಲುಬಾಯಿ,3,ಹಾಲುಬಾಯಿ,22,-0.76
ಪಂತೀಯ,4,ಹಂತೀಯ,3,0.14286
ಪಚ್ಚಿಲ್ಲ,2,ಹಚ್ಚಿಲ್ಲ,49,-0.92157
ಪತ,48,ಹತ,160,-0.53846
ಪರಬಾರೆ,40,ಹರಬಾರೆ,1,0.95122
ಪರಿದಿ,6,ಹರಿದಿ,3,0.33333
ಪಾಂತ,4,ಹಾಂತ,1,0.6
ಪಾಟಕ,11,ಹಾಟಕ,1,0.83333
ಪಿಮ್ಮುಕ,2,ಹಿಮ್ಮುಕ,11,-0.69231
ಪೇರಿ,92,ಹೇರಿ,1015,-0.83379
ಪೃತ್ವಿ,8,ಹೃತ್ವಿ,2,0.6
ಪಕೀರ,21,ಹಕೀರ,1,0.90909
ಪಜ್ಜಿಗೆ,3,ಹಜ್ಜಿಗೆ,1,0.5
ಪನ,20,ಹನ,15,0.14286
ಪರಕು,3,ಹರಕು,160,-0.96319
ಪರ್,192,ಹರ್,227,-0.08353
ಪಲಕಾರಿ,3,ಹಲಕಾರಿ,1,0.5
ಪಲಕಾಲ,2,ಹಲಕಾಲ,5,-0.42857
ಪಲವಾಗು,2,ಹಲವಾಗು,1,0.33333
ಪಲಿ,5,ಹಲಿ,12,-0.41176
ಪಾಲ,157,ಹಾಲ,58,0.46047
ಪಿರಂಗಿ,64,ಹಿರಂಗಿ,5,0.85507
ಪೀಜು,2,ಹೀಜು,3,-0.2
ಪೇಲು,3,ಹೇಲು,28,-0.80645
ಪೋನ್,1444,ಹೋನ್,2,0.99723
ಪಾರ್ಮ್,44,ಹಾರ್ಮ್,2,0.91304
ಪಾಕ್,19640,ಹಾಕ್,104,0.98947
ಪೈಟ್,49,ಹೈಟ್,110,-0.38365
ಪದವಾಗಿ,25,ಹದವಾಗಿ,690,-0.93007
ಪರ್ವರ,1,ಹರ್ವರ,1,0.0
ಪವಣ,8,ಹವಣ,13,-0.2381
ಪವ,4,ಹವ,9,-0.38462
ಪರದಾಟ,1619,ಹರದಾಟ,1,0.99877
ಪರಡೆ,4,ಹರಡೆ,10,-0.42857
ಪಾಯದ,56,ಹಾಯದ,7,0.77778
ಪರಿಯಂತ,11,ಹರಿಯಂತ,2,0.69231
ಪಗರಣ,4,ಹಗರಣ,3306,-0.99758
ಪಿ,71224,ಹಿ,1072,0.97034
ಪಸುಮಗು,2,ಹಸುಮಗು,2,0.0
ಪಂಚಿ,13,ಹಂಚಿ,11539,-0.99775
ಪಂಚೀ,5,ಹಂಚೀ,3,0.25
ಪಾಡಿಗಾಗಿ,97,ಹಾಡಿಗಾಗಿ,147,-0.20492
ಪಂಪನ,181,ಹಂಪನ,19,0.81
ಪುಞ್ಜ,12,ಹುಞ್ಜ,2,0.71429
ಪುಞ್ಜಗಳು,6,ಹುಞ್ಜಗಳು,2,0.5
ಪಞ್ಜರ,4,ಹಞ್ಜರ,3,0.14286
ಪಞ್ಜರಗಳು,2,ಹಞ್ಜರಗಳು,2,0.0
ಪನ್ತ,8,ಹನ್ತ,17,-0.36
ಪಙ್ಗ,2,ಹಙ್ಗ,2,0.0
ಪಞ್ಚಿ,2,ಹಞ್ಚಿ,2,0.0
ಪಞ್ಚು,2,ಹಞ್ಚು,9,-0.63636
ಪಣ್ಡ,2,ಹಣ್ಡ,3,-0.2
ಪನ್ತಿ,3,ಹನ್ತಿ,3,0.0
ಪನ್ದರ,3,ಹನ್ದರ,8,-0.45455
ಪನ್ದಿ,3,ಹನ್ದಿ,21,-0.75
ಪನ್ದು,3,ಹನ್ದು,5,-0.25
ಪನ್ದೆ,2,ಹನ್ದೆ,3,-0.2
ಪೋಲೊ,139,ಹೋಲೊ,2,0.97163
ಪದಿನೆಣ್ಟು,2,ಹದಿನೆಣ್ಟು,5,-0.42857
ಪನ್ನೊನ್ದು,2,ಹನ್ನೊನ್ದು,3,-0.2
ಪಲುಮ್ಬು,2,ಹಲುಮ್ಬು,2,0.0
ಪಾಲುಣ್ಡೆ,3,ಹಾಲುಣ್ಡೆ,3,0.0
ಪಾಲುಪೊಙ್ಗಲು,2,ಹಾಲುಪೊಙ್ಗಲು,3,-0.2
ಪಾಲ್ಗುಮ್ಬಳ,2,ಹಾಲ್ಗುಮ್ಬಳ,3,-0.2
ಪಾಲ್ದುಮ್ಬು,2,ಹಾಲ್ದುಮ್ಬು,2,0.0
ಪಾಳಮ್ಬಡು,2,ಹಾಳಮ್ಬಡು,2,0.0
ಪಾಸುಮಞ್ಚ,2,ಹಾಸುಮಞ್ಚ,3,-0.2
ಪಿಙ್ಗಡೆ,2,ಹಿಙ್ಗಡೆ,3,-0.2
ಪಿಙ್ಗತೆ,2,ಹಿಙ್ಗತೆ,3,-0.2
ಪಿಙ್ಗಿಸು,2,ಹಿಙ್ಗಿಸು,4,-0.33333
ಪಿಙ್ಗು,2,ಹಿಙ್ಗು,3,-0.2
ಪಿಙ್ಗುಡಿ,2,ಹಿಙ್ಗುಡಿ,3,-0.2
ಪಿಞ್ಚು,2,ಹಿಞ್ಚು,2,0.0
ಪಿಞ್ಚೂಣಿ,2,ಹಿಞ್ಚೂಣಿ,3,-0.2
ಪಿಞ್ಜರಿ,2,ಹಿಞ್ಜರಿ,4,-0.33333
ಪಿಞ್ಜು,2,ಹಿಞ್ಜು,2,0.0
ಪಿಣ್ಡಿ,3,ಹಿಣ್ಡಿ,8,-0.45455
ಪಿಣ್ಡಿಕೆ,2,ಹಿಣ್ಡಿಕೆ,3,-0.2
ಪಿಣ್ಡು,2,ಹಿಣ್ಡು,24,-0.84615
ಪಿಣ್ಡುಗೊಳ್,2,ಹಿಣ್ಡುಗೊಳ್,2,0.0
ಪಿಣ್ಡುಮಾತು,2,ಹಿಣ್ಡುಮಾತು,3,-0.2
ಪಿನ್ತಿಕ್ಕು,2,ಹಿನ್ತಿಕ್ಕು,2,0.0
ಪಿನ್ತಿರುಗು,2,ಹಿನ್ತಿರುಗು,2,0.0
ಪಿನ್ತೆ,2,ಹಿನ್ತೆ,3,-0.2
ಪಿನ್ತೆಗೆ,2,ಹಿನ್ತೆಗೆ,6,-0.5
ಪಿನ್ದಕ್ಕು,2,ಹಿನ್ದಕ್ಕು,2,0.0
ಪಿನ್ದಣ,2,ಹಿನ್ದಣ,2,0.0
ಪಿನ್ದಲೆ,2,ಹಿನ್ದಲೆ,3,-0.2
ಪಿನ್ದಿರಿಸು,2,ಹಿನ್ದಿರಿಸು,2,0.0
ಪಿನ್ದಿರುಗು,2,ಹಿನ್ದಿರುಗು,4,-0.33333
ಪಿನ್ದು,2,ಹಿನ್ದು,15,-0.76471
ಪಿನ್ದುಗಳೆ,2,ಹಿನ್ದುಗಳೆ,2,0.0
ಪಿನ್ದುಗೊಳ್,2,ಹಿನ್ದುಗೊಳ್,2,0.0
ಪಿನ್ದುಳಿ,2,ಹಿನ್ದುಳಿ,2,0.0
ಪಿನ್ದೆ,2,ಹಿನ್ದೆ,82,-0.95238
ಪಿನ್ದೆಗೆ,2,ಹಿನ್ದೆಗೆ,4,-0.33333
ಪಿನ್ದೆಸೆ,2,ಹಿನ್ದೆಸೆ,3,-0.2
ಪಿಮ್ಬಗಲು,2,ಹಿಮ್ಬಗಲು,3,-0.2
ಪಿಮ್ಬಳಿ,2,ಹಿಮ್ಬಳಿ,3,-0.2
ಪಿಮ್ಬಾಲಿಸು,2,ಹಿಮ್ಬಾಲಿಸು,8,-0.6
ಪಿಮ್ಬೆದೆ,2,ಹಿಮ್ಬೆದೆ,3,-0.2
ಪಿಡಿಯಮ್ಬು,2,ಹಿಡಿಯಮ್ಬು,3,-0.2
ಪುದುಙ್ಗು,2,ಹುದುಙ್ಗು,2,0.0
ಪೂಗಮ್ಪು,2,ಹೂಗಮ್ಪು,3,-0.2
ಪೂಗೊಞ್ಚಲು,2,ಹೂಗೊಞ್ಚಲು,5,-0.42857
ಪೂಚೆಣ್ಡು,2,ಹೂಚೆಣ್ಡು,3,-0.2
ಪೂದೋಣ್ಟ,2,ಹೂದೋಣ್ಟ,3,-0.2
ಪೆಙ್ಗಸು,2,ಹೆಙ್ಗಸು,63,-0.93846
ಪೆಙ್ಗುಸು,2,ಹೆಙ್ಗುಸು,2,0.0
ಪೆಙ್ಗೂಸು,2,ಹೆಙ್ಗೂಸು,3,-0.2
ಪೆಙ್ಗೊಲೆ,2,ಹೆಙ್ಗೊಲೆ,3,-0.2
ಪೆಣ್ಡ,2,ಹೆಣ್ಡ,9,-0.63636
ಪೆಣ್ಡೆ,2,ಹೆಣ್ಡೆ,3,-0.2
ಪೊಙ್ಗಡಲು,2,ಹೊಙ್ಗಡಲು,3,-0.2
ಪೊಙ್ಗದಿರು,2,ಹೊಙ್ಗದಿರು,3,-0.2
ಪೊಙ್ಗರಿ,2,ಹೊಙ್ಗರಿ,3,-0.2
ಪೊಙ್ಗಿಸು,2,ಹೊಙ್ಗಿಸು,2,0.0
ಪೊಙ್ಗು,2,ಹೊಙ್ಗು,3,-0.2
ಪೊಙ್ಗೆಜ್ಜೆ,2,ಹೊಙ್ಗೆಜ್ಜೆ,2,0.0
ಪೊಙ್ಗೆಲಸ,2,ಹೊಙ್ಗೆಲಸ,3,-0.2
ಪೊಙ್ಗೊಡ,2,ಹೊಙ್ಗೊಡ,3,-0.2
ಪೊಙ್ಗೊಡೆ,2,ಹೊಙ್ಗೊಡೆ,2,0.0
ಪೊಙ್ಗೋಣ್ಟೆ,2,ಹೊಙ್ಗೋಣ್ಟೆ,3,-0.2
ಪೊಞ್ಚು,2,ಹೊಞ್ಚು,5,-0.42857
ಪೊನ್ದಟ್ಟೆ,2,ಹೊನ್ದಟ್ಟೆ,3,-0.2
ಪೊನ್ದೇರು,2,ಹೊನ್ದೇರು,3,-0.2
ಪೊನ್ದೇರ್,2,ಹೊನ್ದೇರ್,3,-0.2
ಪೊಮ್ಬಣ್ಣ,2,ಹೊಮ್ಬಣ್ಣ,4,-0.33333
ಪೊಮ್ಬರಹ,2,ಹೊಮ್ಬರಹ,3,-0.2
ಪೊಮ್ಬಸಿರು,2,ಹೊಮ್ಬಸಿರು,3,-0.2
ಪೊಮ್ಬಾಳೆ,2,ಹೊಮ್ಬಾಳೆ,3,-0.2
ಪೊಮ್ಬಿಸಿಲು,2,ಹೊಮ್ಬಿಸಿಲು,3,-0.2
ಪೊಮ್ಬುಗುರಿ,2,ಹೊಮ್ಬುಗುರಿ,3,-0.2
ಪೊಮ್ಬೆಳಗು,2,ಹೊಮ್ಬೆಳಗು,3,-0.2
ಪೊಮ್ಬೆಸ,2,ಹೊಮ್ಬೆಸ,3,-0.2
ಪೊಮ್ಬೊಮ್ಬೆ,2,ಹೊಮ್ಬೊಮ್ಬೆ,3,-0.2
ಪೊಮ್ಬೊಗರಿ,2,ಹೊಮ್ಬೊಗರಿ,3,-0.2
ಪೊಗರಮ್ಬು,2,ಹೊಗರಮ್ಬು,3,-0.2
ಪೊಡಸೆಣ್ಡು,2,ಹೊಡಸೆಣ್ಡು,3,-0.2
ಪೊಡೆಚಣ್ಡು,2,ಹೊಡೆಚಣ್ಡು,3,-0.2
ಪೊಡೆಚೆಣ್ಡು,2,ಹೊಡೆಚೆಣ್ಡು,3,-0.2
